delivery_id,from_zone,to_zone,time_slot,traffic,weather,weight_kg,distance_km,actual_time_min
a4d98e9d,ZoneB,ZoneD,Evening,High,Clear,1,40,96.28
35ebb15c,ZoneB,ZoneD,Evening,High,Clear,1,50,128.6
0a6d14a3,ZoneB,ZoneD,Evening,High,Clear,5,2,5.98
dc95d414,ZoneB,ZoneD,Evening,High,Clear,5,10,29.54
8a95cb58,ZoneB,ZoneD,Evening,High,Clear,5,20,57.39
89c804df,ZoneB,ZoneD,Evening,High,Clear,5,30,77.57
ae350532,ZoneB,ZoneD,Evening,High,Clear,5,40,114.41
eef632d5,ZoneB,ZoneD,Evening,High,Clear,5,50,126.67
5fd81e8f,ZoneB,ZoneD,Evening,High,Clear,10,2,5.88
37103402,ZoneB,ZoneD,Evening,High,Clear,10,10,25.34
c0c48b7d,ZoneB,ZoneD,Evening,High,Clear,10,20,61.17
693759be,ZoneB,ZoneD,Evening,High,Clear,10,30,93.53
0cebdd93,ZoneB,ZoneD,Evening,High,Clear,10,40,118.92
50ffc97a,ZoneB,ZoneD,Evening,High,Clear,10,50,135.72
339b9585,ZoneB,ZoneD,Evening,High,Clear,15,2,5.09
51712c9d,ZoneB,ZoneD,Evening,High,Clear,15,10,30.03
afbeefc7,ZoneB,ZoneD,Evening,High,Clear,15,20,58.67
bc730bc4,ZoneB,ZoneD,Evening,High,Clear,15,30,94.8
2fab07dd,ZoneB,ZoneD,Evening,High,Clear,15,40,119.27
8afab3df,ZoneB,ZoneD,Evening,High,Clear,15,50,153.46
f8b1082c,ZoneB,ZoneD,Evening,High,Clear,20,2,6.87
0bc39ba2,ZoneB,ZoneD,Evening,High,Clear,20,10,30.93
53bfad78,ZoneB,ZoneD,Evening,High,Clear,20,20,62.62
6d9f9fab,ZoneB,ZoneD,Evening,High,Clear,20,30,95.64
557921eb,ZoneB,ZoneD,Evening,High,Clear,20,40,131.27
5a3661bc,ZoneB,ZoneD,Evening,High,Clear,20,50,167.76
2a0bf199,ZoneB,ZoneD,Evening,High,Rainy,1,2,6.44
55b08c94,ZoneB,ZoneD,Evening,High,Rainy,1,10,30.7
b934c5f5,ZoneB,ZoneD,Evening,High,Rainy,1,20,56.47
b56c29bd,ZoneB,ZoneD,Evening,High,Rainy,1,30,88.0
acc54c7a,ZoneB,ZoneD,Evening,High,Rainy,1,40,115.88
5b8c8023,ZoneB,ZoneD,Evening,High,Rainy,1,50,163.21
4d488739,ZoneB,ZoneD,Evening,High,Rainy,5,2,6.08
5575f404,ZoneB,ZoneD,Evening,High,Rainy,5,10,32.78
53a86719,ZoneB,ZoneD,Evening,High,Rainy,5,20,59.28
35374e5a,ZoneB,ZoneD,Evening,High,Rainy,5,30,97.83
aa0fe5b4,ZoneB,ZoneD,Evening,High,Rainy,5,40,144.54
01c29049,ZoneB,ZoneD,Evening,High,Rainy,5,50,163.98
59d2e3c0,ZoneB,ZoneD,Evening,High,Rainy,10,2,7.31
5a62b233,ZoneB,ZoneD,Evening,High,Rainy,10,10,35.78
369c6b27,ZoneB,ZoneD,Evening,High,Rainy,10,20,65.72
2abe764b,ZoneB,ZoneD,Evening,High,Rainy,10,30,98.56
ff3a65de,ZoneB,ZoneD,Evening,High,Rainy,10,40,135.43
e607df8e,ZoneB,ZoneD,Evening,High,Rainy,10,50,176.34
c69bc8b0,ZoneB,ZoneD,Evening,High,Rainy,15,2,6.39
4ed57507,ZoneB,ZoneD,Evening,High,Rainy,15,10,36.88
deaa33e2,ZoneB,ZoneD,Evening,High,Rainy,15,20,69.2
7d537172,ZoneB,ZoneD,Evening,High,Rainy,15,30,92.57
438bef58,ZoneB,ZoneD,Evening,High,Rainy,15,40,135.57
b64db20b,ZoneB,ZoneD,Evening,High,Rainy,15,50,180.91
358073b1,ZoneB,ZoneD,Evening,High,Rainy,20,2,6.53
a771cf34,ZoneB,ZoneD,Evening,High,Rainy,20,10,37.06
2c0b5307,ZoneB,ZoneD,Evening,High,Rainy,20,20,82.62
3214469d,ZoneB,ZoneD,Evening,High,Rainy,20,30,118.93
33fda3ce,ZoneB,ZoneD,Evening,High,Rainy,20,40,129.12
a7728b8a,ZoneB,ZoneD,Evening,High,Rainy,20,50,193.7
d88354f8,ZoneB,ZoneD,Evening,High,Foggy,1,2,8.05
c22eeb6b,ZoneB,ZoneD,Evening,High,Foggy,1,10,33.44
8154caf2,ZoneB,ZoneD,Evening,High,Foggy,1,20,59.25
99bfbf56,ZoneB,ZoneD,Evening,High,Foggy,1,30,96.54
d4a84a22,ZoneB,ZoneD,Evening,High,Foggy,1,40,130.92
98ce1717,ZoneB,ZoneD,Evening,High,Foggy,1,50,168.16
a087af29,ZoneB,ZoneD,Evening,High,Foggy,5,2,6.73
9995f52f,ZoneB,ZoneD,Evening,High,Foggy,5,10,30.12
1be9f4a2,ZoneB,ZoneD,Evening,High,Foggy,5,20,59.22
5128466e,ZoneB,ZoneD,Evening,High,Foggy,5,30,110.3
5b61d01e,ZoneB,ZoneD,Evening,High,Foggy,5,40,125.09
55f7f86c,ZoneB,ZoneD,Evening,High,Foggy,5,50,178.66
71a1b899,ZoneB,ZoneD,Evening,High,Foggy,10,2,7.11
4e9a33dd,ZoneB,ZoneD,Evening,High,Foggy,10,10,37.88
91082845,ZoneB,ZoneD,Evening,High,Foggy,10,20,71.74
44863cdb,ZoneB,ZoneD,Evening,High,Foggy,10,30,98.86
8ea4873a,ZoneB,ZoneD,Evening,High,Foggy,10,40,162.5
bbaafa41,ZoneB,ZoneD,Evening,High,Foggy,10,50,178.95
ecc42168,ZoneB,ZoneD,Evening,High,Foggy,15,2,7.98
64e39d9a,ZoneB,ZoneD,Evening,High,Foggy,15,10,38.34
983ddab0,ZoneB,ZoneD,Evening,High,Foggy,15,20,77.59
05d8391a,ZoneB,ZoneD,Evening,High,Foggy,15,30,124.5
481e0eb1,ZoneB,ZoneD,Evening,High,Foggy,15,40,140.2
50448218,ZoneB,ZoneD,Evening,High,Foggy,15,50,193.34
339decbc,ZoneB,ZoneD,Evening,High,Foggy,20,2,8.05
f6187f3d,ZoneB,ZoneD,Evening,High,Foggy,20,10,44.45
6825acaa,ZoneB,ZoneD,Evening,High,Foggy,20,20,75.72
14107879,ZoneB,ZoneD,Evening,High,Foggy,20,30,110.23
b4067ec9,ZoneB,ZoneD,Evening,High,Foggy,20,40,148.7
5a5840bd,ZoneB,ZoneD,Evening,High,Foggy,20,50,177.83
f1f98fef,ZoneB,ZoneD,Night,Low,Clear,1,2,3.86
b83cae0c,ZoneB,ZoneD,Night,Low,Clear,1,10,17.92
25e4719e,ZoneB,ZoneD,Night,Low,Clear,1,20,32.87
a079eab8,ZoneB,ZoneD,Night,Low,Clear,1,30,62.61
8fbb227f,ZoneB,ZoneD,Night,Low,Clear,1,40,76.77
4206f429,ZoneB,ZoneD,Night,Low,Clear,1,50,94.92
e4dbfaaf,ZoneB,ZoneD,Night,Low,Clear,5,2,3.23
48262ac3,ZoneB,ZoneD,Night,Low,Clear,5,10,19.0
44e590da,ZoneB,ZoneD,Night,Low,Clear,5,20,40.18
a1b705b3,ZoneB,ZoneD,Night,Low,Clear,5,30,54.81
a202b1ad,ZoneB,ZoneD,Night,Low,Clear,5,40,81.92
d57292dd,ZoneB,ZoneD,Night,Low,Clear,5,50,104.61
742c02fc,ZoneB,ZoneD,Night,Low,Clear,10,2,3.88
e7585fd4,ZoneB,ZoneD,Night,Low,Clear,10,10,19.17
fc793370,ZoneB,ZoneD,Night,Low,Clear,10,20,46.59
bc2c94ad,ZoneB,ZoneD,Night,Low,Clear,10,30,64.75
6cbfd882,ZoneB,ZoneD,Night,Low,Clear,10,40,93.07
b9bee9ee,ZoneB,ZoneD,Night,Low,Clear,10,50,91.48
b8865113,ZoneB,ZoneD,Night,Low,Clear,15,2,4.03
dab4b06b,ZoneB,ZoneD,Night,Low,Clear,15,10,20.58
5028d060,ZoneB,ZoneD,Night,Low,Clear,15,20,39.16
02dc6b3d,ZoneB,ZoneD,Night,Low,Clear,15,30,57.65
87c7fc87,ZoneB,ZoneD,Night,Low,Clear,15,40,90.74
97162d50,ZoneB,ZoneD,Night,Low,Clear,15,50,96.54
8511dac6,ZoneB,ZoneD,Night,Low,Clear,20,2,4.24
b5903c17,ZoneB,ZoneD,Night,Low,Clear,20,10,24.28
e397f6cd,ZoneB,ZoneD,Night,Low,Clear,20,20,50.14
a1b9dcb8,ZoneB,ZoneD,Night,Low,Clear,20,30,66.6
12bbf3df,ZoneB,ZoneD,Night,Low,Clear,20,40,91.11
53a6c60f,ZoneB,ZoneD,Night,Low,Clear,20,50,108.74
a1bfbbd3,ZoneB,ZoneD,Night,Low,Rainy,1,2,4.07
e74c0423,ZoneB,ZoneD,Night,Low,Rainy,1,10,23.6
b26da272,ZoneB,ZoneD,Night,Low,Rainy,1,20,45.09
4fa2cab1,ZoneB,ZoneD,Night,Low,Rainy,1,30,63.74
497650b6,ZoneB,ZoneD,Night,Low,Rainy,1,40,79.62
8f38fae6,ZoneB,ZoneD,Night,Low,Rainy,1,50,99.92
9bce4d9e,ZoneB,ZoneD,Night,Low,Rainy,5,2,4.69
67348769,ZoneB,ZoneD,Night,Low,Rainy,5,10,23.64
e8432cdd,ZoneB,ZoneD,Night,Low,Rainy,5,20,43.86
f2a20234,ZoneB,ZoneD,Night,Low,Rainy,5,30,76.35
06845c3a,ZoneB,ZoneD,Night,Low,Rainy,5,40,87.08
395531ea,ZoneB,ZoneD,Night,Low,Rainy,5,50,110.32
c323ba3d,ZoneB,ZoneD,Night,Low,Rainy,10,2,4.91
50f4a425,ZoneB,ZoneD,Night,Low,Rainy,10,10,25.12
c654ecc8,ZoneB,ZoneD,Night,Low,Rainy,10,20,50.25
7057ceef,ZoneB,ZoneD,Night,Low,Rainy,10,30,64.46
5f601786,ZoneB,ZoneD,Night,Low,Rainy,10,40,81.18
9c59e0ff,ZoneB,ZoneD,Night,Low,Rainy,10,50,123.0
3d9814df,ZoneB,ZoneD,Night,Low,Rainy,15,2,4.77
eaaa57e9,ZoneB,ZoneD,Night,Low,Rainy,15,10,23.06
b9ccdb17,ZoneB,ZoneD,Night,Low,Rainy,15,20,57.74
83b089be,ZoneB,ZoneD,Night,Low,Rainy,15,30,71.56
5d50640d,ZoneB,ZoneD,Night,Low,Rainy,15,40,100.11
8d720fe7,ZoneB,ZoneD,Night,Low,Rainy,15,50,119.27
8843e385,ZoneB,ZoneD,Night,Low,Rainy,20,2,4.61
85c724f3,ZoneB,ZoneD,Night,Low,Rainy,20,10,24.53
464a9dda,ZoneB,ZoneD,Night,Low,Rainy,20,20,48.99
e4a98341,ZoneB,ZoneD,Night,Low,Rainy,20,30,81.2
80a87d9c,ZoneB,ZoneD,Night,Low,Rainy,20,40,112.15
14bd3a35,ZoneB,ZoneD,Night,Low,Rainy,20,50,144.54
59fd3770,ZoneB,ZoneD,Night,Low,Foggy,1,2,4.97
ca9bfd50,ZoneB,ZoneD,Night,Low,Foggy,1,10,22.21
d38175a0,ZoneB,ZoneD,Night,Low,Foggy,1,20,47.89
6c6e6e72,ZoneB,ZoneD,Night,Low,Foggy,1,30,65.02
3188b8e0,ZoneB,ZoneD,Night,Low,Foggy,1,40,91.19
046665a1,ZoneB,ZoneD,Night,Low,Foggy,1,50,116.94
bb73759e,ZoneB,ZoneD,Night,Low,Foggy,5,2,5.33
797b669c,ZoneB,ZoneD,Night,Low,Foggy,5,10,26.23
53702b3b,ZoneB,ZoneD,Night,Low,Foggy,5,20,54.55
e28a90c3,ZoneB,ZoneD,Night,Low,Foggy,5,30,73.8
f5e9091e,ZoneB,ZoneD,Night,Low,Foggy,5,40,89.38
bb5ef2f6,ZoneB,ZoneD,Night,Low,Foggy,5,50,115.43
9ec34956,ZoneB,ZoneD,Night,Low,Foggy,10,2,5.37
5e810b5e,ZoneB,ZoneD,Night,Low,Foggy,10,10,24.92
a2dbe69d,ZoneB,ZoneD,Night,Low,Foggy,10,20,50.38
52dddd26,ZoneB,ZoneD,Night,Low,Foggy,10,30,82.93
cebd8d24,ZoneB,ZoneD,Night,Low,Foggy,10,40,98.88
ced255e8,ZoneB,ZoneD,Night,Low,Foggy,10,50,127.69
9f6be514,ZoneB,ZoneD,Night,Low,Foggy,15,2,5.5
07aa1fc4,ZoneB,ZoneD,Night,Low,Foggy,15,10,30.28
e0db90d0,ZoneB,ZoneD,Night,Low,Foggy,15,20,50.77
cfc0bce6,ZoneB,ZoneD,Night,Low,Foggy,15,30,78.15
4da2f7c1,ZoneB,ZoneD,Night,Low,Foggy,15,40,98.61
d5122cab,ZoneB,ZoneD,Night,Low,Foggy,15,50,136.15
1cdc1ec0,ZoneB,ZoneD,Night,Low,Foggy,20,2,5.46
41ee7337,ZoneB,ZoneD,Night,Low,Foggy,20,10,28.09
460d17e1,ZoneB,ZoneD,Night,Low,Foggy,20,20,54.55
9c4ae2fc,ZoneB,ZoneD,Night,Low,Foggy,20,30,81.81
29b3c439,ZoneB,ZoneD,Night,Low,Foggy,20,40,112.83
f2f0d3bc,ZoneB,ZoneD,Night,Low,Foggy,20,50,124.32
79a858bc,ZoneB,ZoneD,Night,Medium,Clear,1,2,4.3
85fab383,ZoneB,ZoneD,Night,Medium,Clear,1,10,22.58
0000388d,ZoneB,ZoneD,Night,Medium,Clear,1,20,35.27
dfb51d45,ZoneB,ZoneD,Night,Medium,Clear,1,30,60.61
860e614d,ZoneB,ZoneD,Night,Medium,Clear,1,40,70.15
64cb1af5,ZoneB,ZoneD,Night,Medium,Clear,1,50,125.27
63bc2db1,ZoneB,ZoneD,Night,Medium,Clear,5,2,4.24
121387cf,ZoneB,ZoneD,Night,Medium,Clear,5,10,21.43
a67ca888,ZoneB,ZoneD,Night,Medium,Clear,5,20,51.01
aa226e1a,ZoneB,ZoneD,Night,Medium,Clear,5,30,52.83
76a2234e,ZoneB,ZoneD,Night,Medium,Clear,5,40,79.4
02c59c2a,ZoneB,ZoneD,Night,Medium,Clear,5,50,102.49
70ed37b3,ZoneB,ZoneD,Night,Medium,Clear,10,2,4.82
7cd4a92c,ZoneB,ZoneD,Night,Medium,Clear,10,10,22.01
7df5f951,ZoneB,ZoneD,Night,Medium,Clear,10,20,47.11
66118edb,ZoneB,ZoneD,Night,Medium,Clear,10,30,64.43
f84ab730,ZoneB,ZoneD,Night,Medium,Clear,10,40,104.41
9127425a,ZoneB,ZoneD,Night,Medium,Clear,10,50,106.92
1b3333c1,ZoneB,ZoneD,Night,Medium,Clear,15,2,5.02
de1fb8b3,ZoneB,ZoneD,Night,Medium,Clear,15,10,23.85
a1756a64,ZoneB,ZoneD,Night,Medium,Clear,15,20,49.58
265e9d45,ZoneB,ZoneD,Night,Medium,Clear,15,30,77.18
56e4c665,ZoneB,ZoneD,Night,Medium,Clear,15,40,82.56
c91458cf,ZoneB,ZoneD,Night,Medium,Clear,15,50,96.45
5d896a84,ZoneB,ZoneD,Night,Medium,Clear,20,2,4.98
e32602b3,ZoneB,ZoneD,Night,Medium,Clear,20,10,24.28
3cb3e996,ZoneB,ZoneD,Night,Medium,Clear,20,20,46.81
1396f90d,ZoneB,ZoneD,Night,Medium,Clear,20,30,79.99
8db31e4b,ZoneB,ZoneD,Night,Medium,Clear,20,40,107.12
3d811695,ZoneB,ZoneD,Night,Medium,Clear,20,50,120.61
fe36146f,ZoneB,ZoneD,Night,Medium,Rainy,1,2,4.92
28ec2aec,ZoneB,ZoneD,Night,Medium,Rainy,1,10,23.63
46902e56,ZoneB,ZoneD,Night,Medium,Rainy,1,20,47.04
64f298b8,ZoneB,ZoneD,Night,Medium,Rainy,1,30,77.86
587ee5b2,ZoneB,ZoneD,Night,Medium,Rainy,1,40,107.02
1ec4f3c6,ZoneB,ZoneD,Night,Medium,Rainy,1,50,118.1
2e677b19,ZoneB,ZoneD,Night,Medium,Rainy,5,2,4.99
cdc9ba79,ZoneB,ZoneD,Night,Medium,Rainy,5,10,27.58
a940a921,ZoneB,ZoneD,Night,Medium,Rainy,5,20,52.27
e53d7bdf,ZoneB,ZoneD,Night,Medium,Rainy,5,30,80.0
594dfef3,ZoneB,ZoneD,Night,Medium,Rainy,5,40,106.57
11015321,ZoneB,ZoneD,Night,Medium,Rainy,5,50,134.23
526e552a,ZoneB,ZoneD,Night,Medium,Rainy,10,2,5.13
00d5c99a,ZoneB,ZoneD,Night,Medium,Rainy,10,10,25.54
3163a298,ZoneB,ZoneD,Night,Medium,Rainy,10,20,49.01
1685aba4,ZoneB,ZoneD,Night,Medium,Rainy,10,30,81.09
ed9e09bc,ZoneB,ZoneD,Night,Medium,Rainy,10,40,111.47
12007deb,ZoneB,ZoneD,Night,Medium,Rainy,10,50,132.58
dea1ee73,ZoneB,ZoneD,Night,Medium,Rainy,15,2,5.49
fd4fc041,ZoneB,ZoneD,Night,Medium,Rainy,15,10,27.85
12cea91b,ZoneB,ZoneD,Night,Medium,Rainy,15,20,54.06
3f1987a6,ZoneB,ZoneD,Night,Medium,Rainy,15,30,76.64
22a9bc4f,ZoneB,ZoneD,Night,Medium,Rainy,15,40,114.78
add7259a,ZoneB,ZoneD,Night,Medium,Rainy,15,50,119.72
aa2b08da,ZoneB,ZoneD,Night,Medium,Rainy,20,2,5.53
a42f4a12,ZoneB,ZoneD,Night,Medium,Rainy,20,10,27.25
6e1ac1dd,ZoneB,ZoneD,Night,Medium,Rainy,20,20,56.72
f4c77387,ZoneB,ZoneD,Night,Medium,Rainy,20,30,94.13
e9a261fc,ZoneB,ZoneD,Night,Medium,Rainy,20,40,105.33
6b8967d6,ZoneB,ZoneD,Night,Medium,Rainy,20,50,158.71
438ed843,ZoneB,ZoneD,Night,Medium,Foggy,1,2,5.69
99013a27,ZoneB,ZoneD,Night,Medium,Foggy,1,10,25.23
7c64fb98,ZoneB,ZoneD,Night,Medium,Foggy,1,20,56.1
d620f410,ZoneB,ZoneD,Night,Medium,Foggy,1,30,77.33
f1dceee0,ZoneB,ZoneD,Night,Medium,Foggy,1,40,111.89
e4bbb486,ZoneB,ZoneD,Night,Medium,Foggy,1,50,125.38
62dc0825,ZoneB,ZoneD,Night,Medium,Foggy,5,2,5.94
39555fb1,ZoneB,ZoneD,Night,Medium,Foggy,5,10,27.96
d74b16e3,ZoneB,ZoneD,Night,Medium,Foggy,5,20,59.13
54ec81ce,ZoneB,ZoneD,Night,Medium,Foggy,5,30,80.4
d5b15565,ZoneB,ZoneD,Night,Medium,Foggy,5,40,115.33
e6016247,ZoneB,ZoneD,Night,Medium,Foggy,5,50,156.14
e9c3066b,ZoneB,ZoneD,Night,Medium,Foggy,10,2,5.92
15f302f1,ZoneB,ZoneD,Night,Medium,Foggy,10,10,31.5
ad3e1ca1,ZoneB,ZoneD,Night,Medium,Foggy,10,20,59.47
6ca11380,ZoneB,ZoneD,Night,Medium,Foggy,10,30,97.86
3dbd7640,ZoneB,ZoneD,Night,Medium,Foggy,10,40,114.77
09a4ca9b,ZoneB,ZoneD,Night,Medium,Foggy,10,50,148.02
2e481f5c,ZoneB,ZoneD,Night,Medium,Foggy,15,2,6.5
40418570,ZoneB,ZoneD,Night,Medium,Foggy,15,10,30.07
27e3e0b8,ZoneB,ZoneD,Night,Medium,Foggy,15,20,66.79
50ecfa20,ZoneB,ZoneD,Night,Medium,Foggy,15,30,91.37
8eb8cb0a,ZoneB,ZoneD,Night,Medium,Foggy,15,40,132.21
7f5814f4,ZoneB,ZoneD,Night,Medium,Foggy,15,50,155.43
40839a04,ZoneB,ZoneD,Night,Medium,Foggy,20,2,5.88
01a65c38,ZoneB,ZoneD,Night,Medium,Foggy,20,10,33.94
ad78493a,ZoneB,ZoneD,Night,Medium,Foggy,20,20,59.95
f9000a4d,ZoneB,ZoneD,Night,Medium,Foggy,20,30,93.9
819b0e45,ZoneB,ZoneD,Night,Medium,Foggy,20,40,144.58
42381680,ZoneB,ZoneD,Night,Medium,Foggy,20,50,145.9
f6fc6db0,ZoneB,ZoneD,Night,High,Clear,1,2,5.19
a5b89c78,ZoneB,ZoneD,Night,High,Clear,1,10,26.65
92747a0d,ZoneB,ZoneD,Night,High,Clear,1,20,53.78
6d3e966f,ZoneB,ZoneD,Night,High,Clear,1,30,76.57
b62c8269,ZoneB,ZoneD,Night,High,Clear,1,40,97.08
ec331012,ZoneB,ZoneD,Night,High,Clear,1,50,133.43
e5014db3,ZoneB,ZoneD,Night,High,Clear,5,2,5.88
7da8dd03,ZoneB,ZoneD,Night,High,Clear,5,10,28.26
b00184e5,ZoneB,ZoneD,Night,High,Clear,5,20,54.16
aa9e6525,ZoneB,ZoneD,Night,High,Clear,5,30,90.88
375a00ae,ZoneB,ZoneD,Night,High,Clear,5,40,100.85
d19d1a18,ZoneB,ZoneD,Night,High,Clear,5,50,128.83
29bac240,ZoneB,ZoneD,Night,High,Clear,10,2,6.18
62e3ccdc,ZoneB,ZoneD,Night,High,Clear,10,10,28.36
43a4bab9,ZoneB,ZoneD,Night,High,Clear,10,20,57.34
35112004,ZoneB,ZoneD,Night,High,Clear,10,30,93.14
d1ffac7c,ZoneB,ZoneD,Night,High,Clear,10,40,120.66
55f6f594,ZoneB,ZoneD,Night,High,Clear,10,50,132.13
77fe4575,ZoneB,ZoneD,Night,High,Clear,15,2,5.65
c075ad07,ZoneB,ZoneD,Night,High,Clear,15,10,28.26
c9d95c0e,ZoneB,ZoneD,Night,High,Clear,15,20,61.45
182ffc99,ZoneB,ZoneD,Night,High,Clear,15,30,93.95
a8d91bf2,ZoneB,ZoneD,Night,High,Clear,15,40,109.37
bbf6bb82,ZoneB,ZoneD,Night,High,Clear,15,50,153.03
22b55818,ZoneB,ZoneD,Night,High,Clear,20,2,6.42
3be01f27,ZoneB,ZoneD,Night,High,Clear,20,10,30.57
b3e1aefe,ZoneB,ZoneD,Night,High,Clear,20,20,60.02
4ba191c9,ZoneB,ZoneD,Night,High,Clear,20,30,99.01
4ecd4a4b,ZoneB,ZoneD,Night,High,Clear,20,40,122.5
b3117bc8,ZoneB,ZoneD,Night,High,Clear,20,50,145.63
60ef1e07,ZoneB,ZoneD,Night,High,Rainy,1,2,6.88
27fe0d6d,ZoneB,ZoneD,Night,High,Rainy,1,10,33.56
61b4aa6e,ZoneB,ZoneD,Night,High,Rainy,1,20,68.95
69026caa,ZoneB,ZoneD,Night,High,Rainy,1,30,92.95
5285e499,ZoneB,ZoneD,Night,High,Rainy,1,40,132.98
440a449b,ZoneB,ZoneD,Night,High,Rainy,1,50,177.38
bda82eab,ZoneB,ZoneD,Night,High,Rainy,5,2,7.05
a7561cd3,ZoneB,ZoneD,Night,High,Rainy,5,10,34.84
ee6119b6,ZoneB,ZoneD,Night,High,Rainy,5,20,61.9
8b588fd3,ZoneB,ZoneD,Night,High,Rainy,5,30,110.45
6a6156e3,ZoneB,ZoneD,Night,High,Rainy,5,40,126.75
4b0c1d69,ZoneB,ZoneD,Night,High,Rainy,5,50,151.59
c554cb04,ZoneB,ZoneD,Night,High,Rainy,10,2,6.99
d93bcd86,ZoneB,ZoneD,Night,High,Rainy,10,10,38.42
d29773f7,ZoneB,ZoneD,Night,High,Rainy,10,20,80.9
dacafcce,ZoneB,ZoneD,Night,High,Rainy,10,30,113.94
448b66a2,ZoneB,ZoneD,Night,High,Rainy,10,40,145.74
be0c1bc8,ZoneB,ZoneD,Night,High,Rainy,10,50,186.55
1aa996dd,ZoneB,ZoneD,Night,High,Rainy,15,2,7.55
f0a0e51d,ZoneB,ZoneD,Night,High,Rainy,15,10,40.64
ca517e35,ZoneB,ZoneD,Night,High,Rainy,15,20,71.91
833b9482,ZoneB,ZoneD,Night,High,Rainy,15,30,116.15
cf93141d,ZoneB,ZoneD,Night,High,Rainy,15,40,134.6
9168b622,ZoneB,ZoneD,Night,High,Rainy,15,50,151.29
ed52344e,ZoneB,ZoneD,Night,High,Rainy,20,2,5.9
d633a905,ZoneB,ZoneD,Night,High,Rainy,20,10,35.53
222f985e,ZoneB,ZoneD,Night,High,Rainy,20,20,73.31
0f898520,ZoneB,ZoneD,Night,High,Rainy,20,30,117.26
e17f8742,ZoneB,ZoneD,Night,High,Rainy,20,40,169.33
36572b19,ZoneB,ZoneD,Night,High,Rainy,20,50,199.43
c589195d,ZoneB,ZoneD,Night,High,Foggy,1,2,7.16
7209e655,ZoneB,ZoneD,Night,High,Foggy,1,10,31.11
7f3f52e6,ZoneB,ZoneD,Night,High,Foggy,1,20,74.12
073452c1,ZoneB,ZoneD,Night,High,Foggy,1,30,105.33
49c9ddec,ZoneB,ZoneD,Night,High,Foggy,1,40,141.22
fa096c0e,ZoneB,ZoneD,Night,High,Foggy,1,50,166.49
ec5d5b6b,ZoneB,ZoneD,Night,High,Foggy,5,2,5.98
5b395277,ZoneB,ZoneD,Night,High,Foggy,5,10,31.25
2903b071,ZoneB,ZoneD,Night,High,Foggy,5,20,62.26
6fff9fa9,ZoneB,ZoneD,Night,High,Foggy,5,30,99.17
97134431,ZoneB,ZoneD,Night,High,Foggy,5,40,129.39
41b0f045,ZoneB,ZoneD,Night,High,Foggy,5,50,166.94
11660b50,ZoneB,ZoneD,Night,High,Foggy,10,2,7.76
03023217,ZoneB,ZoneD,Night,High,Foggy,10,10,38.3
4a2de71c,ZoneB,ZoneD,Night,High,Foggy,10,20,70.81
fee7648f,ZoneB,ZoneD,Night,High,Foggy,10,30,96.26
503ede28,ZoneB,ZoneD,Night,High,Foggy,10,40,164.85
1dab9261,ZoneB,ZoneD,Night,High,Foggy,10,50,199.56
45368a7d,ZoneB,ZoneD,Night,High,Foggy,15,2,8.08
fa9ff925,ZoneB,ZoneD,Night,High,Foggy,15,10,39.18
eee4940a,ZoneB,ZoneD,Night,High,Foggy,15,20,72.28
e22674e5,ZoneB,ZoneD,Night,High,Foggy,15,30,108.1
889e5776,ZoneB,ZoneD,Night,High,Foggy,15,40,140.86
4f20ec89,ZoneB,ZoneD,Night,High,Foggy,15,50,199.7
5b371949,ZoneB,ZoneD,Night,High,Foggy,20,2,8.63
68a09e3f,ZoneB,ZoneD,Night,High,Foggy,20,10,44.14
664f28c1,ZoneB,ZoneD,Night,High,Foggy,20,20,76.01
d6acca3a,ZoneB,ZoneD,Night,High,Foggy,20,30,114.15
da39ada2,ZoneB,ZoneD,Night,High,Foggy,20,40,148.08
a3431cde,ZoneB,ZoneD,Night,High,Foggy,20,50,182.87
dc9d2157,ZoneC,ZoneA,Morning,Low,Clear,1,2,3.39
49cc367a,ZoneC,ZoneA,Morning,Low,Clear,1,10,16.67
c821e18e,ZoneC,ZoneA,Morning,Low,Clear,1,20,41.2
82e53337,ZoneC,ZoneA,Morning,Low,Clear,1,30,55.92
f3ec5dc4,ZoneC,ZoneA,Morning,Low,Clear,1,40,65.01
d5a18f9b,ZoneC,ZoneA,Morning,Low,Clear,1,50,92.41
de22d020,ZoneC,ZoneA,Morning,Low,Clear,5,2,3.85
e3c09afd,ZoneC,ZoneA,Morning,Low,Clear,5,10,15.11
9cc7a012,ZoneC,ZoneA,Morning,Low,Clear,5,20,38.18
245bfd6d,ZoneC,ZoneA,Morning,Low,Clear,5,30,55.79
018cdba2,ZoneC,ZoneA,Morning,Low,Clear,5,40,75.63
9ff706be,ZoneC,ZoneA,Morning,Low,Clear,5,50,98.14
76994ab4,ZoneC,ZoneA,Morning,Low,Clear,10,2,4.3
dd8d9477,ZoneC,ZoneA,Morning,Low,Clear,10,10,19.5
8fd852ce,ZoneC,ZoneA,Morning,Low,Clear,10,20,42.23
cea5a4b7,ZoneC,ZoneA,Morning,Low,Clear,10,30,56.24
3569583a,ZoneC,ZoneA,Morning,Low,Clear,10,40,73.54
253cba50,ZoneC,ZoneA,Morning,Low,Clear,10,50,104.37
88b80840,ZoneC,ZoneA,Morning,Low,Clear,15,2,4.55
d958451c,ZoneC,ZoneA,Morning,Low,Clear,15,10,20.94
